ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018904","3318d45e-34ff-4b6a-9c38-266b06e60b20","88243","13/10/2021 17:01 +11:00","PLX0189040010013150","Depot In","SYDNEY","",""
"PLX018828","ea239bad-ca8c-46e4-b15a-687f3250d38a","88118","13/10/2021 17:03 +11:00","PLX0188280010022770","Depot In","SYDNEY","",""
"PLX018827","6e69bd13-05bb-45be-bae7-a98839b40abf","88117","13/10/2021 17:02 +11:00","PLX0188270020023030","Depot In","SYDNEY","",""
"PLX018780","57d4cec0-d256-44ee-9ce2-0e59398a02bf","88034","13/10/2021 17:04 +11:00","PLX0187800010022761","Depot In","SYDNEY","",""
"PLX018792","aa19cf6d-cf90-44a8-817b-7d0ea0596826","","13/10/2021 17:02 +11:00","PLX0187920010022147","Depot In","SYDNEY","",""
"PLX018779","5c56d0d8-2722-49b3-ae57-aa2ee2b07eed","88033","13/10/2021 17:03 +11:00","PLX0187790010023754","Depot In","SYDNEY","",""
"PLX018756","d624e952-d52a-4141-89ae-e68c89784e8f","87995","13/10/2021 17:04 +11:00","PLX0187560010022145","Depot In","SYDNEY","",""
"PLX018772","8adeea5b-9c08-4693-862c-980a17d3ba27","","13/10/2021 17:04 +11:00","PLX0187720020022821","Depot In","SYDNEY","",""
"PLX018859","dbd9b1a3-8ff8-40d5-a83f-09e82339e5c9","88016","13/10/2021 17:04 +11:00","PLX0188590010012905","Depot In","SYDNEY","",""
"PLX018798","c7dfac1b-d421-4104-abf3-654a8873e6ea","88059","13/10/2021 17:01 +11:00","PLX0187980020033127","Depot In","SYDNEY","",""
"PLX018802","8c59f6f5-af8c-4f8b-a2a4-8739a4c4485e","88063","13/10/2021 17:04 +11:00","PLX0188020010013196","Depot In","SYDNEY","",""
"PLX018829","510a948d-904a-4a1e-b7ec-d292ef3efe34","88119","13/10/2021 17:01 +11:00","PLX0188290020023356","Depot In","SYDNEY","",""
"PLX018907","cdd57839-790e-4f92-9cde-d93ae116a1bf","88247","13/10/2021 17:01 +11:00","PLX0189070010016208","Depot In","SYDNEY","",""
"PLX018793","965dfa1e-4567-4284-9302-1bdd2baa5a56","88055","13/10/2021 17:04 +11:00","PLX0187930020022036","Depot In","SYDNEY","",""
"PLX018900","f9f12cd3-cf9e-460e-a930-9144f43b4b5c","88238","13/10/2021 17:01 +11:00","PLX0189000010012196","Depot In","SYDNEY","",""
"PLX018843","b4addc31-0678-43b0-96f3-deed632c2aaa","88171","13/10/2021 17:00 +11:00","PLX0188430010033805","Depot In","SYDNEY","",""
"PLX018837","6ca18c1b-1def-4b92-a179-5962d7794cba","88134","13/10/2021 17:04 +11:00","PLX0188370010013037","Depot In","SYDNEY","",""
"PLX018826","be2c0295-82b7-457a-9991-72588618cf66","88116","13/10/2021 17:04 +11:00","PLX0188260010022518","Depot In","SYDNEY","",""
"PLX018822","7ba22606-0a56-4a51-8838-47907f8cc121","88108","13/10/2021 17:00 +11:00","PLX0188220020032085","Depot In","SYDNEY","",""
"PLX018757","45616349-35dd-4bbc-95eb-6d44ee163df7","87996","13/10/2021 17:04 +11:00","PLX0187570020024701","Depot In","SYDNEY","",""
"PLX018883","8dbd27b9-a083-4043-91c3-787c7fb2f88c","88209","13/10/2021 17:01 +11:00","PLX0188830010012756","Depot In","SYDNEY","",""
"PLX018922","ade3e868-50c7-4f10-92d4-be428c085fd1","88268","13/10/2021 17:01 +11:00","PLX0189220010015374","Depot In","SYDNEY","",""
"PLX018851","21506d2a-32b5-43df-a2d6-fb3357a18523","88190","13/10/2021 17:01 +11:00","PLX0188510020022135","Depot In","SYDNEY","",""
"PLX018758","677b4670-3743-473c-8841-bee517e307ad","87998","13/10/2021 17:04 +11:00","PLX0187580020026163","Depot In","SYDNEY","",""
