ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018814","ac0e2392-61b4-4f89-8b3a-220fa3bc33bf","88091","12/10/2021 17:43 +11:00","PLX0188140040044285","Depot In","SYDNEY","",""
"PLX018857","da18f603-c7f0-49d0-b93c-530cb0149fc7","","12/10/2021 17:43 +11:00","PLX0188570030063862","Depot In","SYDNEY","",""
"PLX018815","56963499-6ea8-4887-ac6e-fc1cae978b96","88092","12/10/2021 17:43 +11:00","PLX0188150010013222","Depot In","SYDNEY","",""
"PLX018812","bc09dc8f-d71a-48b4-b248-e33b486030c7","88089","12/10/2021 17:43 +11:00","PLX0188120040063950","Depot In","SYDNEY","",""
"PLX018878","9a696e8c-4029-43b0-9010-1cc9df006bc2","87981","12/10/2021 17:43 +11:00","PLX0188780040065485","Depot In","SYDNEY","",""
"PLX018814","ac0e2392-61b4-4f89-8b3a-220fa3bc33bf","88091","12/10/2021 17:11 +11:00","PLX0188140020044285","Depot In","SYDNEY","",""
"PLX018878","9a696e8c-4029-43b0-9010-1cc9df006bc2","87981","12/10/2021 17:11 +11:00","PLX0188780060065485","Depot In","SYDNEY","",""
"PLX018778","5f1e58f0-2359-4b1e-b00f-341b05e71653","88032","12/10/2021 17:11 +11:00","PLX0187780010063064","Depot In","SYDNEY","",""
"PLX018855","e0a27006-9855-4a84-9bc9-d5b485f645e1","","12/10/2021 17:12 +11:00","PLX0188550010046232","Depot In","SYDNEY","",""
"PLX018771","ff46c1cd-8933-4bf0-bc79-388f62e9cce9","88018","12/10/2021 17:12 +11:00","PLX0187710020064161","Depot In","SYDNEY","",""
"PLX018848","47665324-9885-4499-8a9c-37adb685868c","88186","12/10/2021 17:12 +11:00","PLX0188480010062350","Depot In","SYDNEY","",""
"PLX018769","cadcbfaa-1697-4b3b-9e79-e3663bcda49b","88011","12/10/2021 17:12 +11:00","PLX0187690010062176","Depot In","SYDNEY","",""
"PLX018857","da18f603-c7f0-49d0-b93c-530cb0149fc7","","12/10/2021 17:11 +11:00","PLX0188570040063862","Depot In","SYDNEY","",""
"PLX018812","bc09dc8f-d71a-48b4-b248-e33b486030c7","88089","12/10/2021 17:12 +11:00","PLX0188120050063950","Depot In","SYDNEY","",""
"PLX018848","47665324-9885-4499-8a9c-37adb685868c","88186","12/10/2021 17:20 +11:00","PLX0188480020062350","Depot In","SYDNEY","",""
"PLX018795","9befd7d9-a611-4d6f-a010-de86c02bac84","88057","12/10/2021 17:12 +11:00","PLX0187950010062460","Depot In","SYDNEY","",""
"PLX018769","cadcbfaa-1697-4b3b-9e79-e3663bcda49b","88011","12/10/2021 17:19 +11:00","PLX0187690040062176","Depot In","SYDNEY","",""
"PLX018776","509b1a9d-652e-45ee-9c39-8245ff7d5247","88027","12/10/2021 17:12 +11:00","PLX0187760010062550","Depot In","SYDNEY","",""
"PLX018795","9befd7d9-a611-4d6f-a010-de86c02bac84","88057","12/10/2021 17:20 +11:00","PLX0187950030062460","Depot In","SYDNEY","",""
"PLX018776","509b1a9d-652e-45ee-9c39-8245ff7d5247","88027","12/10/2021 17:20 +11:00","PLX0187760020062550","Depot In","SYDNEY","",""
"PLX018795","9befd7d9-a611-4d6f-a010-de86c02bac84","88057","12/10/2021 17:20 +11:00","PLX0187950040062460","Depot In","SYDNEY","",""
"PLX018771","ff46c1cd-8933-4bf0-bc79-388f62e9cce9","88018","12/10/2021 17:20 +11:00","PLX0187710030064161","Depot In","SYDNEY","",""
